generacion,optimal,avg,dominio
99,10.004117454176404,10.007514279548538,"[  17.21655343  -93.64337565  300.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
100,10.004117454176404,10.007735987988132,"[  17.21655343  -93.64337565  300.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
101,10.004117454176404,10.00761446735755,"[  17.21655343  -93.64337565  300.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
102,10.004117454176404,10.007817694400893,"[  17.21655343  -93.64337565  300.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
103,10.004117454176404,10.007723499514587,"[  17.21655343  -93.64337565  300.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
104,10.004117454176404,10.007762261043565,"[  17.21655343  -93.64337565  300.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
105,10.004117454176404,10.007488610069142,"[  17.21655343  -93.64337565  300.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
106,10.004117454176404,10.00756059927431,"[  17.21655343  -93.64337565  300.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
107,10.004117454176404,10.007702199243637,"[  17.21655343  -93.64337565  300.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
108,10.004117454176404,10.007745199670286,"[  17.21655343  -93.64337565  300.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
109,10.004117454176404,10.007538373120767,"[  17.21655343  -93.64337565  300.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
110,10.004117454176404,10.007620617322102,"[  17.21655343  -93.64337565  300.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
111,10.004117454176404,10.007541084372171,"[  17.21655343  -93.64337565  300.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
112,10.004117454176404,10.007335660334268,"[  17.21655343  -93.64337565  300.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
113,10.003941086323149,10.007435141977142,"[  26.44906794 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
114,10.003941086323149,10.007511411641223,"[  26.44906794 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
115,10.003941086323149,10.007598837092923,"[  26.44906794 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
116,10.003941086323149,10.007617754481586,"[  26.44906794 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
117,10.003941086323149,10.007593042726871,"[  26.44906794 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
118,10.003941086323149,10.00763399825743,"[  26.44906794 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
119,10.003941086323149,10.007743253783703,"[  26.44906794 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
120,10.003941086323149,10.007653554675915,"[  26.44906794 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
121,10.003941086323149,10.007518224210903,"[  26.44906794 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
122,10.003941086323149,10.007643637032857,"[  26.44906794 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
123,10.003941086323149,10.007722761683995,"[  26.44906794 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
124,10.003941086323149,10.007647687072488,"[  26.44906794 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
125,10.003941086323149,10.007579037264408,"[  26.44906794 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
126,10.003941086323149,10.007167853437988,"[  26.44906794 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
127,10.003941086323149,10.007061605855078,"[  26.44906794 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
128,10.003941086323149,10.007049753278476,"[  26.44906794 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
129,10.003941086323149,10.007699131725747,"[  26.44906794 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
130,10.003941086323149,10.007555461296372,"[  26.44906794 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
131,10.003941086323149,10.007555073352508,"[  26.44906794 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
132,10.003941086323149,10.007494981355743,"[  26.44906794 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
133,10.003941086323149,10.007713745288301,"[  26.44906794 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
134,10.003941086323149,10.00759638942611,"[  26.44906794 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
135,10.003941086323149,10.007462136518663,"[  26.44906794 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
136,10.003941086323149,10.007393457184214,"[  26.44906794 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
137,10.003941086323149,10.007507416006302,"[  26.44906794 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
138,10.003941086323149,10.007405099196419,"[  26.44906794 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
139,10.003941086323149,10.00753270253707,"[  26.44906794 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
140,10.003941086323149,10.0075646852691,"[  26.44906794 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
141,10.003941086323149,10.00736193407638,"[  26.44906794 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
142,10.003941086323149,10.007594421555824,"[  26.44906794 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
143,10.003941086323149,10.007678854366105,"[  26.44906794 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
144,10.003941086323149,10.007665801705405,"[  26.44906794 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
145,10.003941086323149,10.007612019604359,"[  26.44906794 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
146,10.003941086323149,10.007712370190918,"[  26.44906794 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
147,10.003941086323149,10.007691513556477,"[  26.44906794 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
148,10.003941086323149,10.007623314997613,"[  26.44906794 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
149,10.003941086323149,10.007606124482415,"[  26.44906794 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           23.74539492
 -112.03835897  300.           26.55580387  -96.42869996  140.        ]"
